houseid,longitude,latitude
17134,-122.15,37.46
17135,-122.16,37.46
17136,-122.16,37.45
17137,-122.16,37.46
17138,-122.17,37.46
17139,-122.19,37.46
17140,-122.17,37.45
17141,-122.17,37.45
17142,-122.18,37.45
17143,-122.18,37.45
17144,-122.19,37.45
17145,-122.18,37.44
17146,-122.19,37.44
17147,-122.19,37.44
17148,-122.2,37.43
17149,-122.21,37.44
17150,-122.2,37.43
17151,-122.19,37.43
17152,-122.2,37.43
17153,-122.21,37.43
17154,-122.21,37.43
17155,-122.23,37.42
17156,-122.19,37.42
17157,-122.21,37.43
17158,-122.21,37.42
17159,-122.2,37.4
17160,-122.2,37.4
17161,-122.21,37.38
17162,-122.2,37.35
17163,-122.21,37.37
17164,-122.22,37.37
17165,-122.22,37.36
17166,-122.22,37.4
17167,-122.25,37.45
17168,-122.27,37.45
17169,-122.24,37.43
17170,-122.27,37.43
17171,-122.25,37.39
17172,-122.26,37.38
17173,-122.29,37.41
17174,-122.46,37.51
17175,-122.47,37.5
17176,-122.47,37.5
17177,-122.48,37.51
17178,-122.47,37.51
17179,-122.44,37.52
17180,-122.53,37.5
17181,-122.49,37.54
17182,-122.51,37.53
17183,-122.5,37.51
17184,-122.49,37.5
17185,-122.43,37.43
17186,-122.34,37.46
17187,-122.38,37.34
17188,-122.33,37.39
17189,-122.27,37.32
17190,-122.27,37.24
17191,-122.38,37.18
17192,-119.77,34.44
17193,-119.78,34.45
17194,-119.79,34.45
17195,-119.75,34.45
17196,-119.75,34.44
17197,-119.76,34.44
17198,-119.75,34.45
17199,-119.78,34.48
17200,-119.75,34.5
17201,-119.78,34.45
17202,-119.73,34.44
17203,-119.73,34.43
17204,-119.74,34.44
17205,-119.72,34.43
17206,-119.72,34.43
17207,-119.72,34.43
17208,-119.72,34.43
17209,-119.72,34.43
17210,-119.71,34.43
17211,-119.71,34.42
17212,-119.71,34.43
17213,-119.72,34.44
17214,-119.71,34.44
17215,-119.7,34.43
17216,-119.71,34.43
17217,-119.7,34.43
17218,-119.7,34.43
17219,-119.7,34.47
17220,-119.72,34.47
17221,-119.71,34.45
17222,-119.71,34.44
17223,-119.72,34.44
17224,-119.72,34.44
17225,-119.73,34.44
17226,-119.73,34.45
17227,-119.74,34.44
17228,-119.74,34.45
17229,-119.69,34.44
17230,-119.69,34.43
17231,-119.7,34.43
17232,-119.69,34.43
17233,-119.69,34.43
17234,-119.68,34.44
17235,-119.67,34.47
17236,-119.66,34.44
17237,-119.66,34.43
17238,-119.67,34.44
17239,-119.69,34.43
17240,-119.68,34.43
17241,-119.68,34.43
17242,-119.67,34.38
17243,-119.68,34.42
17244,-119.67,34.43
17245,-119.67,34.42
17246,-119.67,34.42
17247,-119.7,34.43
17248,-119.7,34.42
17249,-119.7,34.42
17250,-119.69,34.42
17251,-119.69,34.42
17252,-119.71,34.42
17253,-119.71,34.42
17254,-119.71,34.42
17255,-119.71,34.42
17256,-119.7,34.42
17257,-119.7,34.41
17258,-119.72,34.42
17259,-119.72,34.42
17260,-119.72,34.42
17261,-119.72,34.42
17262,-119.71,34.42
17263,-119.71,34.42
17264,-119.71,34.41
17265,-119.73,34.35
17266,-119.71,34.36
17267,-119.7,34.36
17268,-119.71,34.4
17269,-119.7,34.4
17270,-119.72,34.41
17271,-119.71,34.4
17272,-119.71,34.41
17273,-119.7,34.41
17274,-119.7,34.41
17275,-119.69,34.38
17276,-119.69,34.41
17277,-119.75,34.43
17278,-119.74,34.43
17279,-119.75,34.4
17280,-119.73,34.43
17281,-119.73,34.42
17282,-119.73,34.42
17283,-119.72,34.41
17284,-119.74,34.41
17285,-119.73,34.41
17286,-119.72,34.41
17287,-119.74,34.35
17288,-119.74,34.38
17289,-119.63,34.42
17290,-119.64,34.43
17291,-119.63,34.4
17292,-119.64,34.43
17293,-119.61,34.45
17294,-119.63,34.44
17295,-119.61,34.43
17296,-119.53,34.41
17297,-119.52,34.41
17298,-119.51,34.4
17299,-119.51,34.4
17300,-119.52,34.39
17301,-119.51,34.39
17302,-119.52,34.4
17303,-119.53,34.38
17304,-119.53,34.4
17305,-119.51,34.46
17306,-119.55,34.38
17307,-119.57,34.38
17308,-119.59,34.43
17309,-119.59,34.39
17310,-119.5,34.35
17311,-119.49,34.39
17312,-119.72,34.77
17313,-120.18,34.75
17314,-120.27,34.72
17315,-120.18,34.62
17316,-120.2,34.63
17317,-120.2,34.61
17318,-120.13,34.63
17319,-120.12,34.6
17320,-120.14,34.6
17321,-120.16,34.61
17322,-120.14,34.59
17323,-120.14,34.59
17324,-120.04,34.72
17325,-120.11,34.66
17326,-120.08,34.64
17327,-120.08,34.62
17328,-120.09,34.62
17329,-120.11,34.62
17330,-120.09,34.61
17331,-120.08,34.59
17332,-120.01,34.54
17333,-120.44,34.91
17334,-120.45,34.91
17335,-120.48,34.9
17336,-120.45,34.88
17337,-120.44,34.88
17338,-120.45,34.87
17339,-120.44,34.87
17340,-120.45,34.86
17341,-120.4,34.86
17342,-120.4,34.85
17343,-120.41,34.86
17344,-120.43,34.86
17345,-120.43,34.86
17346,-120.37,34.9
17347,-120.33,34.87
17348,-120.42,34.91
17349,-120.43,34.9
17350,-120.43,34.9
17351,-120.41,34.88
17352,-120.42,34.89
17353,-120.43,34.89
17354,-120.43,34.89
17355,-120.43,34.88
17356,-120.42,34.87
17357,-120.43,34.87
17358,-120.43,34.87
17359,-120.41,34.88
17360,-120.4,34.87
17361,-120.41,34.87
17362,-120.41,34.87
17363,-120.42,34.95
17364,-120.42,34.95
17365,-120.43,34.95
17366,-120.43,34.95
17367,-120.42,34.94
17368,-120.43,34.93
17369,-120.43,34.93
17370,-120.43,34.98
17371,-120.43,34.97
17372,-120.42,34.96
17373,-120.43,34.96
17374,-120.43,34.96
17375,-120.42,34.96
17376,-120.42,34.96
17377,-120.43,34.96
17378,-120.42,34.97
17379,-120.41,34.96
17380,-120.42,34.96
17381,-120.38,34.96
17382,-120.41,34.96
17383,-120.41,34.96
17384,-120.4,34.95
17385,-120.47,34.98
17386,-120.44,34.97
17387,-120.44,34.97
17388,-120.45,34.97
17389,-120.45,34.97
17390,-120.44,34.96
17391,-120.44,34.96
17392,-120.45,34.96
17393,-120.45,34.96
17394,-120.44,34.96
17395,-120.44,34.96
17396,-120.45,34.96
17397,-120.45,34.95
17398,-120.44,34.94
17399,-120.47,34.94
17400,-120.44,34.93
17401,-120.44,34.93
17402,-120.44,34.95
17403,-120.45,34.95
17404,-120.44,34.94
17405,-120.45,34.95
17406,-120.45,34.94
17407,-120.45,34.94
17408,-120.54,34.97
17409,-120.57,34.96
17410,-120.57,34.96
17411,-120.64,34.97
17412,-120.6,34.91
17413,-120.59,34.7
17414,-120.48,34.7
17415,-120.46,34.64
17416,-120.46,34.65
17417,-120.46,34.64
17418,-120.47,34.64
17419,-120.47,34.65
17420,-120.46,34.64
17421,-120.44,34.64
17422,-120.45,34.64
17423,-120.45,34.64
17424,-120.45,34.64
17425,-120.46,34.65
17426,-120.46,34.65
17427,-120.47,34.65
17428,-120.47,34.65
17429,-120.45,34.65
17430,-120.44,34.65
17431,-120.45,34.65
17432,-120.45,34.65
17433,-120.45,34.65
17434,-120.46,34.63
17435,-120.46,34.64
17436,-120.47,34.64
17437,-120.45,34.64
17438,-120.45,34.64
17439,-120.45,34.63
17440,-120.44,34.66
17441,-120.45,34.66
17442,-120.46,34.66
17443,-120.47,34.66
17444,-120.39,34.52
17445,-120.48,34.66
17446,-120.48,34.65
17447,-120.45,34.63
17448,-120.47,34.63
17449,-120.46,34.74
17450,-120.45,34.71
17451,-120.46,34.71
17452,-120.47,34.7
17453,-120.47,34.71
17454,-120.37,34.69
17455,-120.43,34.7
17456,-120.43,34.69
17457,-120.44,34.68
17458,-119.86,34.42
17459,-119.88,34.4
17460,-119.85,34.4
17461,-119.88,34.43
17462,-119.88,34.43
17463,-119.88,34.43
17464,-119.88,34.42
17465,-119.91,34.4
17466,-119.83,34.45
17467,-119.84,34.44
17468,-119.84,34.45
17469,-119.85,34.44
17470,-119.81,34.47
17471,-119.81,34.46
17472,-119.85,34.48
17473,-119.88,34.44
17474,-119.89,34.44
17475,-119.89,34.44
17476,-119.92,34.44
17477,-120.05,34.47
17478,-119.86,34.38
17479,-119.86,34.41
17480,-119.86,34.38
17481,-119.81,34.45
17482,-119.81,34.44
17483,-119.82,34.45
17484,-119.83,34.44
17485,-119.82,34.44
17486,-119.81,34.44
17487,-119.82,34.43
17488,-119.82,34.44
17489,-119.82,34.44
17490,-119.83,34.44
17491,-119.83,34.43
17492,-119.77,34.43
17493,-119.77,34.43
17494,-119.79,34.4
17495,-119.8,34.44
17496,-119.8,34.43
17497,-119.8,34.43
17498,-119.79,34.44
17499,-119.78,34.44
17500,-119.79,34.43
17501,-121.9,37.36
17502,-121.89,37.36
17503,-121.88,37.36
17504,-121.89,37.35
17505,-121.9,37.36
17506,-121.9,37.35
17507,-121.9,37.35
17508,-121.9,37.34
17509,-121.9,37.34
17510,-121.92,37.34
17511,-121.92,37.34
17512,-121.92,37.34
17513,-121.92,37.33
17514,-121.92,37.33
17515,-121.93,37.33
17516,-121.93,37.33
17517,-121.94,37.33
17518,-121.91,37.34
17519,-121.91,37.33
17520,-121.91,37.33
17521,-121.92,37.33
17522,-121.9,37.33
17523,-121.91,37.33
17524,-121.89,37.33
17525,-121.9,37.33
17526,-121.9,37.33
17527,-121.88,37.34
17528,-121.89,37.33
17529,-121.88,37.33
17530,-121.89,37.35
17531,-121.89,37.34
17532,-121.89,37.34
17533,-121.89,37.34
17534,-121.88,37.34
17535,-121.88,37.36
17536,-121.88,37.35
17537,-121.89,37.35
17538,-121.89,37.35
17539,-121.89,37.35
17540,-121.88,37.35
17541,-121.87,37.35
17542,-121.88,37.34
17543,-121.88,37.35
17544,-121.87,37.34
17545,-121.87,37.34
17546,-121.87,37.34
17547,-121.88,37.34
17548,-121.87,37.35
17549,-121.86,37.35
17550,-121.87,37.35
17551,-121.86,37.34
17552,-121.86,37.34
17553,-121.88,37.33
17554,-121.88,37.33
17555,-121.87,37.33
17556,-121.88,37.33
17557,-121.89,37.33
17558,-121.89,37.32
17559,-121.88,37.32
17560,-121.88,37.32
17561,-121.89,37.32
17562,-121.89,37.32
17563,-121.89,37.31
17564,-121.9,37.31
17565,-121.9,37.32
17566,-121.91,37.32
17567,-121.91,37.31
17568,-121.93,37.32
17569,-121.94,37.33
17570,-121.94,37.32
17571,-121.93,37.32
17572,-121.92,37.32
17573,-121.92,37.32
17574,-121.92,37.32
17575,-121.93,37.32
17576,-121.94,37.31
17577,-121.94,37.31
17578,-121.94,37.3
17579,-121.93,37.3
17580,-121.93,37.31
17581,-121.92,37.31
17582,-121.92,37.31
17583,-121.93,37.3
17584,-121.93,37.31
17585,-121.92,37.31
17586,-121.93,37.3
17587,-121.92,37.3
17588,-121.92,37.3
17589,-121.91,37.31
17590,-121.91,37.31
17591,-121.9,37.3
17592,-121.91,37.3
17593,-121.91,37.3
17594,-121.91,37.3
17595,-121.89,37.31
17596,-121.88,37.31
17597,-121.89,37.3
17598,-121.89,37.3
17599,-121.89,37.31
17600,-121.9,37.3
17601,-121.9,37.3
17602,-121.88,37.3
17603,-121.88,37.29
17604,-121.89,37.3
17605,-121.89,37.3
17606,-121.89,37.29
17607,-121.9,37.29
17608,-121.9,37.29
17609,-121.92,37.29
17610,-121.91,37.29
17611,-121.92,37.29
17612,-121.91,37.29
17613,-121.93,37.29
17614,-121.92,37.29
17615,-121.93,37.28
17616,-121.93,37.28
17617,-121.94,37.28
17618,-121.94,37.28
17619,-121.93,37.27
17620,-121.94,37.27
17621,-121.94,37.27
17622,-121.94,37.26
17623,-121.94,37.26
17624,-121.95,37.26
17625,-121.95,37.26
17626,-121.94,37.25
17627,-121.93,37.26
17628,-121.92,37.26
17629,-121.92,37.25
17630,-121.91,37.25
17631,-121.92,37.28
17632,-121.92,37.27
17633,-121.93,37.27
17634,-121.93,37.27
17635,-121.92,37.28
17636,-121.92,37.27
17637,-121.91,37.27
17638,-121.91,37.28
17639,-121.9,37.28
17640,-121.9,37.27
17641,-121.9,37.25
17642,-121.9,37.25
17643,-121.9,37.27
17644,-121.9,37.26
17645,-121.91,37.26
17646,-121.91,37.26
17647,-121.91,37.26
17648,-121.89,37.25
17649,-121.89,37.26
17650,-121.88,37.26
17651,-121.88,37.26
17652,-121.88,37.26
17653,-121.88,37.25
17654,-121.89,37.25
17655,-121.89,37.25
17656,-121.89,37.29
17657,-121.89,37.28
17658,-121.9,37.28
17659,-121.88,37.28
17660,-121.89,37.28
17661,-121.88,37.27
17662,-121.88,37.27
17663,-121.89,37.26
17664,-121.89,37.27
17665,-121.87,37.32
17666,-121.87,37.32
17667,-121.88,37.32
17668,-121.88,37.32
17669,-121.86,37.31
17670,-121.87,37.3
17671,-121.87,37.31
17672,-121.87,37.3
17673,-121.88,37.3
17674,-121.86,37.32
17675,-121.85,37.33
17676,-121.84,37.32
17677,-121.85,37.33
17678,-121.85,37.33
17679,-121.84,37.32
17680,-121.84,37.32
17681,-121.87,37.29
17682,-121.87,37.28
17683,-121.86,37.29
17684,-121.85,37.28
17685,-121.83,37.3
17686,-121.85,37.3
17687,-121.84,37.29
17688,-121.84,37.29
17689,-121.84,37.28
17690,-121.83,37.31
17691,-121.83,37.3
17692,-121.81,37.29
17693,-121.81,37.28
17694,-121.82,37.28
17695,-121.83,37.29
17696,-121.83,37.29
17697,-121.83,37.28
17698,-121.83,37.28
17699,-121.82,37.28
17700,-121.83,37.29
17701,-121.82,37.29
17702,-121.83,37.32
17703,-121.82,37.31
17704,-121.82,37.31
17705,-121.81,37.31
17706,-121.81,37.31
17707,-121.81,37.32
17708,-121.82,37.32
17709,-121.82,37.33
17710,-121.83,37.32
17711,-121.81,37.33
17712,-121.8,37.34
17713,-121.8,37.34
17714,-121.79,37.34
17715,-121.8,37.35
17716,-121.78,37.34
17717,-121.75,37.35
17718,-121.77,37.33
17719,-121.77,37.33
17720,-121.78,37.34
17721,-121.79,37.33
17722,-121.79,37.33
17723,-121.79,37.33
17724,-121.78,37.33
17725,-121.8,37.32
17726,-121.8,37.32
17727,-121.8,37.32
17728,-121.79,37.32
17729,-121.79,37.32
17730,-121.76,37.33
17731,-121.81,37.3
17732,-121.81,37.31
17733,-121.8,37.31
17734,-121.8,37.3
17735,-121.81,37.3
17736,-121.8,37.31
17737,-121.79,37.31
17738,-121.78,37.31
17739,-121.79,37.3
17740,-121.76,37.28
17741,-121.74,37.3
17742,-121.78,37.31
17743,-121.77,37.31
17744,-121.76,37.29
17745,-121.76,37.3
17746,-121.75,37.3
17747,-121.74,37.29
17748,-121.75,37.29
17749,-121.84,37.34
17750,-121.84,37.33
17751,-121.84,37.33
17752,-121.83,37.32
17753,-121.82,37.35
17754,-121.82,37.34
17755,-121.81,37.35
17756,-121.81,37.35
17757,-121.8,37.35
17758,-121.8,37.35
17759,-121.84,37.34
17760,-121.83,37.33
17761,-121.83,37.34
17762,-121.83,37.34
17763,-121.87,37.36
17764,-121.86,37.35
17765,-121.86,37.35
17766,-121.85,37.34
17767,-121.84,37.35
17768,-121.85,37.35
17769,-121.84,37.35
17770,-121.86,37.37
17771,-121.84,37.37
17772,-121.85,37.36
17773,-121.85,37.36
17774,-121.85,37.36
17775,-121.86,37.36
17776,-121.84,37.38
17777,-121.85,37.38
17778,-121.84,37.39
17779,-121.83,37.38
17780,-121.84,37.38
17781,-121.83,37.38
17782,-121.83,37.37
17783,-121.83,37.37
17784,-121.84,37.37
17785,-121.84,37.37
17786,-121.82,37.37
17787,-121.83,37.36
17788,-121.83,37.36
17789,-121.83,37.35
17790,-121.82,37.37
17791,-121.81,37.37
17792,-121.82,37.36
17793,-121.82,37.36
17794,-121.82,37.37
17795,-121.81,37.39
17796,-121.82,37.39
17797,-121.82,37.38
17798,-121.81,37.38
17799,-121.82,37.38
17800,-121.81,37.37
17801,-121.79,37.38
17802,-121.81,37.36
17803,-121.87,37.39
17804,-121.87,37.39
17805,-121.87,37.38
17806,-121.87,37.38
17807,-121.88,37.39
17808,-121.87,37.41
17809,-121.87,37.4
17810,-121.86,37.4
17811,-121.87,37.39
17812,-121.86,37.39
17813,-121.85,37.39
17814,-121.82,37.42
17815,-121.81,37.41
17816,-121.84,37.4
17817,-121.83,37.4
17818,-121.9,37.4
17819,-121.9,37.39
17820,-121.9,37.37
17821,-121.88,37.37
17822,-121.87,37.38
17823,-121.86,37.38
17824,-121.89,37.39
17825,-121.88,37.4
17826,-121.89,37.38
17827,-121.88,37.37
17828,-121.86,37.4
17829,-121.86,37.4
17830,-121.85,37.41
17831,-121.85,37.4
17832,-121.86,37.41
17833,-121.85,37.41
17834,-121.86,37.41
17835,-121.86,37.41
17836,-121.86,37.41
17837,-121.9,37.44
17838,-121.9,37.44
17839,-121.9,37.44
17840,-121.89,37.44
17841,-121.88,37.43
17842,-121.88,37.43
17843,-121.87,37.43
17844,-121.85,37.44
17845,-121.87,37.42
17846,-121.87,37.41
17847,-121.88,37.41
17848,-121.86,37.42
17849,-121.87,37.42
17850,-121.88,37.44
17851,-121.88,37.44
17852,-121.88,37.44
17853,-121.88,37.44
17854,-121.89,37.46
17855,-121.88,37.46
17856,-121.89,37.45
17857,-121.88,37.44
17858,-121.87,37.46
17859,-121.9,37.46
17860,-121.91,37.46
17861,-121.9,37.45
17862,-121.9,37.45
17863,-121.91,37.42
17864,-121.9,37.41
17865,-121.89,37.42
17866,-121.92,37.45
17867,-121.91,37.44
17868,-121.91,37.44
17869,-121.91,37.44
17870,-121.91,37.43
17871,-122.07,37.44
17872,-121.96,37.43
17873,-121.97,37.44
17874,-121.99,37.4
17875,-121.99,37.4
17876,-121.99,37.39
17877,-122.02,37.4
17878,-122.01,37.4
17879,-122.0,37.4
17880,-122.0,37.4
17881,-122.0,37.4
17882,-122.01,37.4
17883,-122.0,37.39
17884,-121.96,37.41
17885,-121.97,37.4
17886,-121.96,37.39
17887,-121.95,37.39
17888,-121.95,37.38
17889,-121.95,37.41
17890,-121.94,37.42
17891,-121.93,37.4
17892,-121.91,37.36
17893,-121.92,37.36
17894,-121.95,37.37
17895,-121.95,37.36
17896,-121.95,37.36
17897,-121.93,37.35
17898,-121.93,37.34
17899,-121.98,37.37
17900,-121.98,37.36
17901,-121.98,37.37
17902,-121.99,37.37
17903,-121.97,37.36
17904,-121.97,37.36
17905,-121.97,37.35
17906,-121.96,37.36
17907,-121.96,37.36
17908,-121.97,37.35
17909,-121.97,37.36
17910,-121.98,37.36
17911,-121.98,37.36
17912,-121.98,37.36
17913,-121.98,37.36
17914,-121.99,37.36
17915,-121.99,37.36
17916,-121.99,37.36
17917,-121.99,37.36
17918,-121.98,37.35
17919,-121.99,37.35
17920,-121.99,37.35
17921,-121.99,37.35
17922,-121.98,37.35
17923,-121.97,37.35
17924,-121.98,37.34
17925,-121.98,37.34
17926,-121.99,37.34
17927,-121.96,37.35
17928,-121.97,37.34
17929,-121.97,37.35
17930,-121.96,37.35
17931,-121.95,37.35
17932,-121.94,37.35
17933,-121.94,37.35
17934,-121.95,37.35
17935,-121.95,37.35
17936,-121.95,37.35
17937,-121.94,37.34
17938,-121.94,37.34
17939,-121.94,37.34
17940,-121.94,37.33
17941,-121.94,37.33
17942,-121.94,37.34
17943,-121.95,37.34
17944,-121.95,37.33
17945,-121.95,37.33
17946,-121.96,37.33
17947,-121.96,37.33
17948,-121.96,37.34
17949,-121.96,37.34
17950,-121.96,37.34
17951,-121.96,37.34
17952,-121.96,37.34
17953,-121.98,37.33
17954,-121.98,37.33
17955,-121.99,37.34
17956,-121.97,37.33
17957,-121.98,37.33
17958,-121.98,37.33
17959,-121.99,37.33
17960,-121.99,37.33
17961,-121.98,37.31
17962,-121.99,37.3
17963,-122.0,37.3
17964,-121.98,37.32
17965,-121.99,37.32
17966,-121.98,37.31
17967,-121.98,37.31
17968,-121.99,37.31
17969,-121.97,37.32
17970,-121.96,37.32
17971,-121.95,37.32
17972,-121.95,37.32
17973,-121.95,37.31
17974,-121.96,37.31
17975,-121.96,37.31
17976,-121.97,37.31
17977,-121.97,37.31
17978,-121.97,37.3
17979,-121.95,37.32
17980,-121.94,37.31
17981,-121.95,37.31
17982,-121.94,37.3
17983,-121.95,37.3
17984,-121.94,37.3
17985,-121.95,37.3
17986,-121.96,37.3
17987,-121.94,37.29
17988,-121.94,37.29
17989,-121.95,37.27
17990,-121.95,37.28
17991,-121.95,37.29
17992,-121.95,37.29
17993,-121.95,37.28
17994,-121.98,37.3
17995,-121.98,37.29
17996,-121.98,37.29
17997,-121.96,37.28
17998,-121.97,37.28
17999,-121.97,37.28
18000,-121.98,37.28
18001,-121.98,37.28
18002,-121.98,37.28
18003,-121.99,37.27
18004,-121.99,37.29
18005,-121.96,37.3
18006,-121.97,37.3
18007,-121.96,37.29
18008,-121.97,37.29
18009,-121.97,37.29
18010,-121.99,37.27
18011,-121.98,37.27
18012,-121.98,37.27
18013,-121.96,37.28
18014,-121.96,37.27
18015,-121.96,37.27
18016,-121.97,37.26
18017,-121.96,37.26
18018,-121.95,37.25
18019,-121.95,37.24
18020,-121.95,37.24
18021,-121.96,37.24
18022,-121.96,37.25
18023,-121.95,37.25
18024,-121.93,37.25
18025,-121.93,37.25
18026,-121.92,37.25
18027,-121.93,37.25
18028,-121.94,37.24
18029,-121.91,37.24
18030,-121.91,37.24
18031,-121.92,37.24
18032,-121.94,37.24
18033,-121.94,37.24
18034,-121.93,37.24
18035,-121.92,37.24
18036,-121.91,37.23
18037,-121.91,37.23
18038,-121.93,37.22
18039,-121.96,37.23
18040,-121.97,37.23
18041,-121.98,37.22
18042,-121.96,37.22
18043,-121.95,37.21
18044,-121.97,37.24
18045,-121.98,37.23
18046,-122.0,37.23
18047,-121.96,37.25
18048,-121.97,37.25
18049,-121.98,37.26
18050,-121.99,37.27
18051,-121.99,37.26
18052,-121.98,37.25
18053,-121.99,37.25
18054,-121.97,37.25
18055,-121.99,37.25
18056,-121.98,37.24
18057,-122.0,37.27
18058,-122.01,37.27
18059,-122.02,37.26
18060,-122.02,37.26
18061,-122.01,37.25
18062,-121.99,37.26
18063,-122.01,37.26
18064,-122.03,37.25
18065,-122.04,37.24
18066,-122.02,37.24
18067,-122.03,37.29
18068,-122.02,37.29
18069,-122.02,37.29
18070,-122.01,37.29
18071,-122.01,37.28
18072,-122.0,37.28
18073,-122.0,37.28
18074,-122.0,37.28
18075,-122.03,37.27
18076,-122.03,37.28
18077,-122.02,37.28
18078,-122.01,37.27
18079,-122.06,37.27
18080,-122.04,37.29
18081,-122.03,37.27
18082,-122.04,37.26
18083,-122.06,37.33
18084,-122.06,37.32
18085,-122.05,37.31
18086,-122.05,37.31
18087,-122.06,37.3
18088,-122.07,37.33
18089,-122.06,37.33
18090,-122.07,37.31
18091,-122.08,37.3
18092,-122.08,37.31
18093,-122.04,37.34
18094,-122.06,37.34
18095,-122.05,37.33
18096,-122.04,37.33
18097,-122.05,37.33
18098,-122.04,37.33
18099,-122.04,37.32
18100,-122.04,37.31
18101,-122.04,37.31
18102,-122.04,37.3
18103,-122.04,37.3
18104,-122.03,37.31
18105,-122.04,37.3
18106,-122.01,37.3
18107,-122.01,37.31
18108,-122.0,37.31
18109,-122.0,37.3
18110,-122.03,37.31
18111,-122.03,37.3
18112,-122.03,37.3
18113,-122.02,37.31
18114,-122.02,37.31
18115,-122.02,37.3
18116,-122.02,37.3
18117,-122.02,37.32
18118,-122.02,37.31
18119,-122.03,37.32
18120,-122.0,37.32
18121,-122.01,37.31
18122,-122.01,37.32
18123,-122.0,37.31
18124,-122.02,37.33
18125,-122.03,37.33
18126,-122.03,37.34
18127,-122.02,37.34
18128,-122.0,37.33
18129,-122.02,37.35
18130,-122.02,37.35
18131,-122.02,37.34
18132,-122.02,37.34
18133,-122.03,37.34
18134,-122.03,37.35
18135,-122.01,37.35
18136,-122.0,37.35
18137,-122.0,37.34
18138,-122.0,37.34
18139,-122.01,37.34
18140,-122.05,37.35
18141,-122.05,37.34
18142,-122.05,37.34
18143,-122.06,37.34
18144,-122.04,37.35
18145,-122.04,37.34
18146,-122.03,37.35
18147,-122.04,37.35
18148,-122.04,37.34
18149,-122.03,37.34
18150,-122.04,37.34
18151,-122.04,37.34
18152,-122.05,37.37
18153,-122.05,37.36
18154,-122.05,37.36
18155,-122.06,37.35
18156,-122.06,37.36
18157,-122.06,37.37
18158,-122.04,37.37
18159,-122.03,37.36
18160,-122.04,37.35
18161,-122.05,37.36
18162,-122.04,37.36
18163,-122.05,37.37
18164,-122.03,37.36
18165,-122.02,37.35
18166,-122.02,37.35
18167,-122.03,37.35
18168,-122.03,37.37
18169,-122.02,37.36
18170,-122.02,37.36
18171,-122.01,37.36
18172,-122.02,37.36
18173,-122.01,37.36
18174,-122.01,37.36
18175,-122.01,37.35
18176,-122.0,37.36
18177,-122.0,37.36
18178,-122.0,37.36
18179,-122.0,37.36
18180,-122.03,37.37
18181,-122.03,37.37
18182,-122.03,37.37
18183,-122.04,37.37
18184,-122.04,37.37
18185,-122.04,37.38
18186,-122.03,37.38
18187,-122.02,37.38
18188,-122.01,37.38
18189,-122.02,37.37
18190,-122.01,37.37
18191,-122.01,37.37
18192,-122.0,37.37
18193,-122.03,37.39
18194,-122.02,37.38
18195,-122.01,37.39
18196,-122.01,37.39
18197,-122.0,37.39
18198,-122.03,37.39
18199,-122.02,37.4
18200,-122.01,37.39
18201,-122.02,37.39
18202,-122.04,37.39
18203,-122.05,37.38
18204,-122.05,37.38
18205,-122.05,37.38
18206,-122.06,37.38
18207,-122.05,37.37
18208,-122.05,37.39
18209,-122.06,37.4
18210,-122.06,37.39
18211,-122.06,37.39
18212,-122.06,37.38
18213,-122.06,37.38
18214,-122.06,37.37
18215,-122.06,37.38
18216,-122.07,37.39
18217,-122.08,37.4
18218,-122.07,37.4
18219,-122.07,37.41
18220,-122.07,37.4
18221,-122.08,37.4
18222,-122.08,37.4
18223,-122.08,37.41
18224,-122.09,37.4
18225,-122.1,37.41
18226,-122.09,37.41
18227,-122.09,37.41
18228,-122.09,37.41
18229,-122.09,37.4
18230,-122.09,37.4
18231,-122.09,37.42
18232,-122.11,37.41
18233,-122.09,37.4
18234,-122.1,37.4
18235,-122.1,37.4
18236,-122.1,37.4
18237,-122.11,37.4
18238,-122.11,37.4
18239,-122.1,37.4
18240,-122.08,37.4
18241,-122.09,37.39
