city_name,date,pm2_5,pm_2_5_previous_1_day,pm_2_5_previous_2_day,pm_2_5_previous_3_day,pm_2_5_previous_4_day,pm_2_5_previous_5_day,pm_2_5_previous_6_day,pm_2_5_previous_7_day,mean_7_days,mean_14_days,mean_28_days,std_7_days,exp_mean_7_days,exp_std_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,std_28_days,exp_mean_28_days,exp_std_28_days,year,day_of_month,month,day_of_week,is_weekend,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week
Dallas,2023-04-18,8.5,13.6,13.8,12.4,14.3,15.0,13.4,17.1,14.228571428571428,12.535714285714286,11.439285714285713,1.4974581638166011,13.5102702391948,1.810590976298898,2.6871795745602953,12.934293625628527,2.722543597718887,3.813265275782957,12.251222083310875,3.2812921083531617,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
New York,2023-04-18,8.9,14.2,14.4,13.4,13.8,15.6,19.3,22.4,16.157142857142855,15.914285714285715,15.657142857142858,3.396987460901762,15.035370997403831,3.3772389996414236,5.4421230504926354,15.525264330605921,4.5075207582394885,5.283757681621599,15.40928879468481,5.18176140482984,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Chicago,2023-04-18,9.4,3.8,3.6,11.7,9.5,16.7,15.8,18.2,11.328571428571427,11.328571428571427,12.657142857142858,5.999365045767842,8.831516043153421,5.549325495419041,4.551826103787451,10.666626803148286,5.4687045009026996,5.595264437627961,11.773988251249452,5.506119831733115,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Varna,2023-04-18,10.1,9.1,9.1,8.5,6.4,7.1,8.9,9.6,8.385714285714284,8.485714285714286,10.160714285714286,1.1810003830490026,8.631267274714878,1.3488761006286978,1.6691117595697564,8.88155619831574,2.073098288468904,3.4482780765364214,9.464205709295106,2.8860694719704165,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
San Francisco,2023-04-18,10.8,9.8,10.3,7.7,8.6,7.8,13.0,15.8,10.428571428571429,10.27142857142857,10.267857142857142,2.9881512041808564,10.007025328548856,2.5503606366188665,3.286201588326688,10.312440152932451,3.0992732304999553,3.6250214376304615,10.578837770229942,3.9002153840732645,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Houston,2023-04-18,11.1,7.8,7.6,16.7,14.3,16.5,13.9,10.1,12.414285714285715,10.907142857142858,11.475,3.886913330406949,10.978495145078908,4.247485391851755,3.9080713885524103,11.242710345238764,3.9827258632375515,3.6135162930309312,11.339584196429342,3.7079214820766406,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Gdansk,2023-04-18,11.5,9.9,9.9,20.3,21.4,27.0,11.0,9.0,15.5,12.107142857142858,12.589285714285714,7.249367788527029,14.112047332460298,6.709397303277671,7.026922325074998,13.414181664789012,7.0515456720949174,8.600918955455102,12.632990695538334,7.412236715344145,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Amsterdam,2023-04-18,11.7,16.0,16.0,5.5,5.5,5.0,10.0,25.0,11.857142857142858,10.928571428571429,9.357142857142858,7.509517770327009,11.95216663670128,6.154240333124429,6.716389663345186,11.02448130160069,6.189982193519243,5.353879076335322,10.049380329621911,5.897834139237803,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Berlin,2023-04-18,11.8,7.9,7.9,9.2,9.1,8.0,22.0,24.0,12.585714285714285,11.078571428571427,10.00357142857143,7.158544677849115,10.271048225563392,5.287589617350287,6.330533890649301,10.67586648966059,5.79289581713899,5.81909259458368,10.315210010339587,5.706432613283966,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Wien,2023-04-18,12.2,14.5,14.5,8.2,10.9,17.0,18.0,15.0,14.014285714285714,11.65,14.039285714285715,3.409510508087907,13.206024479069654,3.983103560021553,4.987947011007174,12.854320480182045,6.3358866289485745,10.887823279572265,12.797818031437382,8.42862676512894,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Athina,2023-04-18,12.4,9.5,9.5,17.1,14.4,10.0,12.0,21.0,13.357142857142858,13.678571428571429,16.053571428571427,4.404110633963512,12.429549486414672,4.096967255632894,4.705345335389829,13.450420474130238,4.8051878844171485,7.000501682702735,14.712514044897677,6.010462335913405,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Kraków,2023-04-18,13.0,16.8,16.8,25.3,23.0,15.0,45.0,40.0,25.985714285714288,22.135714285714283,22.317857142857143,11.949676225938578,21.860938681928378,9.139649940261767,10.911222672999594,22.26600886873291,10.255835630508804,12.394952783183745,22.02620195273881,11.403056342372366,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Marseille,2023-04-18,13.2,9.8,9.8,3.8,12.1,11.0,8.0,6.0,8.642857142857142,7.107142857142857,7.160714285714286,2.9165374121019463,8.530821907993218,2.9108027794580034,3.009846478506184,7.954780827925069,3.1856434382607812,2.7230619048354856,8.19143836093286,4.91406680779399,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
München,2023-04-18,13.8,14.4,14.4,5.5,6.6,5.0,7.0,11.0,9.128571428571428,9.921428571428573,8.246428571428572,4.086854652710436,10.561121785371645,4.424349679145762,4.004262838416198,9.685373593756399,4.270771805999297,3.7437832066524237,9.200267168707152,4.69686394570174,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
London,2023-04-18,14.4,27.7,27.7,5.2,4.0,5.0,6.0,18.0,13.37142857142857,11.328571428571427,9.307142857142859,10.88618609151284,16.079580409975705,11.582474463620867,8.147243854063928,12.755176501252487,9.698139064802119,6.164950426127834,10.645677387441769,7.755027180075428,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Los Angeles,2023-04-18,14.6,24.7,27.4,14.4,33.9,45.3,50.6,37.4,33.385714285714286,29.664285714285715,26.37142857142857,12.425703007801824,29.205943614384392,11.493386842758085,13.547216980328034,29.354716020475305,12.403990318185997,13.383734106158066,27.58583532363469,12.660924994383933,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Napoli,2023-04-18,16.6,8.0,8.0,10.9,11.5,17.0,14.0,13.0,11.771428571428572,13.1,14.942857142857141,3.242794209584455,10.91063899600732,3.476704656555915,3.6953192846335527,12.318576090427118,4.207275081421691,6.6023805230711,13.710710101044748,5.627469706750941,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Paris,2023-04-18,20.3,18.1,18.1,6.1,4.7,6.0,6.0,15.0,10.571428571428571,10.5,8.071428571428571,6.181077113716849,12.05138349542943,6.337613961724055,4.763805847622908,10.403655897705445,5.638920988956812,4.368986418843883,9.438550965030013,5.472512378248799,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Milano,2023-04-18,20.4,22.9,22.9,14.2,25.4,10.0,10.0,12.0,16.77142857142857,15.957142857142857,16.764285714285712,6.7163269440259,18.81233977898318,6.06763249036907,5.648650524439717,17.050910949002166,6.65828167962035,9.615697593603931,16.74886241703614,8.300308308880222,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Salt Lake City,2023-04-18,24.3,12.3,12.4,10.5,10.0,20.6,31.6,24.8,17.45714285714286,17.142857142857142,15.889285714285714,8.36657180746833,15.076739675034013,6.833461336727024,7.845794001659971,16.331244090738245,7.106658512555679,6.000453025225386,16.459545350031732,6.749242065999507,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336
Stockholm,2023-04-19,3.2,3.4,7.5,7.5,8.4,13.2,14.0,16.0,10.0,9.928571428571429,7.178571428571429,4.488132499529548,8.22373600170632,4.614505520640652,4.639202280801929,8.728584203615402,4.766354433540033,4.384176694774664,8.028532710814336,4.720533543385821,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Tallinn,2023-04-19,5.2,8.0,14.3,14.3,7.7,13.7,7.0,9.0,10.571428571428571,7.642857142857143,5.464285714285714,3.358429338105483,10.10927052884624,3.8569883950137767,4.1060395077934215,8.441573691621771,4.34253555102475,4.167441197853441,6.648376504072557,4.375034659242981,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Albuquerque,2023-04-19,5.5,4.5,6.3,5.0,9.4,5.0,7.7,6.0,6.271428571428571,6.314285714285715,7.1642857142857155,1.7451974918943423,6.126664162577367,2.23385819552559,2.7321046108074976,6.497024426054024,2.5159056784560403,2.8426922926865426,6.8247377824878175,2.690169663726485,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Columbus,2023-04-19,6.2,7.6,9.7,8.6,10.1,8.3,11.0,8.5,9.114285714285716,8.928571428571429,8.528571428571428,1.1880355935023905,8.99626030198152,1.713073969774035,2.4010986496341054,8.974096236292901,2.092738991960638,2.381698295856713,8.675652824026175,2.3262915680241707,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Berlin,2023-04-19,6.9,11.8,7.9,7.9,9.2,9.1,8.0,22.0,10.842857142857143,11.564285714285715,9.782142857142857,5.107790501726141,10.653286207699493,4.634686887234311,6.0843566302769965,10.825800573230893,5.407299709265651,5.618030073323024,10.41951651140735,5.51562947686143,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Salt Lake City,2023-04-19,7.2,24.3,12.3,12.4,10.5,10.0,20.6,31.6,17.385714285714286,17.385714285714286,16.15357142857143,8.295265431041292,17.382554988685758,7.323311194278023,8.021687635870185,17.39409659309791,7.18839678636231,6.2060592937605685,17.010337311867158,6.820362709591268,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Dallas,2023-04-19,8.0,8.5,13.6,13.8,12.4,14.3,15.0,13.4,13.0,12.378571428571428,11.52142857142857,2.1393145319626776,12.257702553145934,2.8195601478668952,2.861462394120709,12.342858760530065,2.9784766435120007,3.7198523609548797,11.987698721109483,3.311179093864737,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
New York,2023-04-19,8.4,8.9,14.2,14.4,13.4,13.8,15.6,19.3,14.228571428571428,16.099999999999998,15.664285714285715,3.0793474880858933,13.50152809345211,4.097397396074938,5.123850715413763,14.641603335996402,4.803318087668318,5.274130736572146,14.952011238032876,5.27595479053815,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Sevilla,2023-04-19,8.7,7.6,7.7,7.7,5.4,7.6,19.0,27.0,11.714285714285714,12.857142857142858,10.821428571428571,8.089999705691914,9.833118351924165,6.003869211818605,6.615682334215633,10.987486724644187,6.348496947133633,5.275264230198589,10.827862711535904,5.867274748301732,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
San Francisco,2023-04-19,9.1,10.8,9.8,10.3,7.7,8.6,7.8,13.0,9.714285714285714,10.307142857142859,9.832142857142857,1.8836388289943253,10.205269016393236,2.2395995756857072,3.2892515598804226,10.377469651816154,2.8903053127019063,2.6363630351129643,10.594374417510906,3.7609707213905237,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Denver,2023-04-19,9.2,7.9,7.1,7.1,8.3,8.7,9.5,12.2,8.685714285714285,9.657142857142857,10.817857142857141,1.7705258836746396,8.569233606627483,2.220616099723926,2.976759799026263,9.470372833387373,2.84670670486011,3.3495221960451222,10.23151092080682,3.1235024225119408,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Amsterdam,2023-04-19,9.3,11.7,16.0,16.0,5.5,5.5,5.0,10.0,9.957142857142857,11.549999999999999,9.239285714285714,4.836960871889544,11.889124971171794,5.331033123613302,6.316979560615241,11.11458027654231,5.76731741610347,5.260568852898388,10.16533636623968,5.702829420046797,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Tampa,2023-04-19,9.3,4.5,9.0,8.4,6.1,7.2,8.0,6.4,7.085714285714286,7.428571428571429,7.589285714285714,1.5475018270625411,6.960293656703598,1.8771395953292034,1.5992443270440022,7.27977414902301,1.673659679937102,1.561181719015556,7.621020900593273,1.738498894204826,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Gdansk,2023-04-19,9.5,11.5,9.9,9.9,20.3,21.4,27.0,11.0,15.857142857142858,12.642857142857142,11.571428571428571,6.930333600161232,13.459035433526138,5.9375494404324,6.636346803859708,13.15887295718669,6.599089672979344,6.716968956134304,12.553398095900077,7.15285717837589,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Madrid,2023-04-19,9.8,7.0,5.4,5.4,5.4,6.1,9.0,23.0,8.757142857142856,7.95,7.582142857142857,6.414529637954018,7.316939644911974,4.4674554368323225,5.580563798371301,7.723699360686363,4.89913057473797,4.059743977644547,7.735417800537749,4.632478882808668,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Phoenix-Mesa,2023-04-19,10.1,6.4,15.8,15.9,8.9,9.5,9.2,9.2,10.700000000000001,11.742857142857144,12.189285714285715,3.667878587594385,11.30287023745226,4.470392973398187,4.2400497612671915,11.724865170699148,4.295049464442713,4.541360481888114,12.362878293068034,4.70900430235644,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Varna,2023-04-19,10.8,10.1,9.1,9.1,8.5,6.4,7.1,8.9,8.457142857142857,8.771428571428572,10.02142857142857,1.2778329870750436,8.998450493045688,1.355168715631485,1.5686488901788467,9.044069149942178,1.9771945112879319,3.365220497190196,9.508870260055888,2.7876274291034546,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Marseille,2023-04-19,11.0,13.2,9.8,9.8,3.8,12.1,11.0,8.0,9.671428571428573,7.9071428571428575,7.382142857142857,3.0933877253017403,9.698116548650145,3.3352057768146572,3.036309573178609,8.654374890780634,3.4956525326864765,2.95196777702838,8.543289830562445,4.914347366018576,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Athina,2023-04-19,11.8,12.4,9.5,9.5,17.1,14.4,10.0,12.0,12.12857142857143,12.992857142857144,16.032142857142855,2.8376717485257132,12.422162114066408,3.5481045591668314,4.0537663941108,13.31031804883678,4.488581727953051,7.011105136716697,14.55005992655566,5.826409432682706,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Houston,2023-04-19,12.5,11.1,7.8,7.6,16.7,14.3,16.5,13.9,12.557142857142859,10.592857142857143,11.553571428571429,3.805196947534229,11.008871361870895,3.678869121067309,3.680607033067795,11.223676000445577,3.7079489456026886,3.57920766556336,11.322753405937286,3.5756671794341344,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Wien,2023-04-19,12.6,12.2,14.5,14.5,8.2,10.9,17.0,18.0,13.614285714285714,12.307142857142859,13.903571428571428,3.4387151531875757,12.954518333952159,3.4814118710169146,4.3222971609148715,12.767048869955111,5.902732446270074,10.886161182483256,12.755821312999974,8.128247775417645,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Atlanta,2023-04-19,13.3,5.4,4.7,3.8,8.2,12.7,5.4,7.0,6.742857142857142,9.228571428571428,9.196428571428571,3.0032522054472603,6.722680716641826,3.3692448083814717,4.0531903049760265,7.930085623840549,3.916451281513048,4.09547918264148,8.828385442465832,4.1227456557967415,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
München,2023-04-19,14.5,13.8,14.4,14.4,5.5,6.6,5.0,7.0,9.528571428571428,10.62142857142857,8.310714285714285,4.42369162793335,11.370841420642876,4.120183525118086,3.7371685232845255,10.234172053885954,4.232515946917033,3.825193220558039,9.52339841340823,4.684410591669778,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
London,2023-04-19,15.2,14.4,27.7,27.7,5.2,4.0,5.0,6.0,12.857142857142858,11.928571428571429,9.642857142857142,10.714765068641984,15.65968526515925,10.061429978890114,8.033145621201486,12.974558898139799,9.046843647895496,6.177643597949013,10.909418561831753,7.54093952252586,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Paris,2023-04-19,16.0,20.3,18.1,18.1,6.1,4.7,6.0,6.0,11.328571428571431,11.235714285714286,8.617857142857144,7.074063962983433,14.113537829422977,6.708777231096093,5.429493125918447,11.723605236486296,6.304600000470878,4.8956559407240885,10.20156779114874,5.9869277712764735,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Kraków,2023-04-19,17.0,13.0,16.8,16.8,25.3,23.0,15.0,45.0,22.12857142857143,22.42142857142857,21.103571428571428,10.991316919234354,19.645703788165918,8.934501998214946,10.588395576248606,21.03013204866703,10.091616398815873,11.522071641880853,21.392111239454486,11.243156093238056,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Chicago,2023-04-19,20.1,9.4,3.8,3.6,11.7,9.5,16.7,15.8,10.071428571428571,11.299999999999999,12.742857142857144,5.186429178061495,8.97363704668988,4.8132061432661954,4.563399542513821,10.497687324688757,5.110514616620378,5.523312785546746,11.607215569733436,5.34479962081817,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Los Angeles,2023-04-19,21.7,14.6,24.7,27.4,14.4,33.9,45.3,50.6,30.12857142857143,28.3,24.785714285714285,14.076660859464539,25.554457342743714,12.07228970278727,14.061513213241103,27.386769326846284,12.666386147580091,11.92553172308501,26.673580354593394,12.667294658091198,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Napoli,2023-04-19,22.9,16.6,8.0,8.0,10.9,11.5,17.0,14.0,12.285714285714286,13.571428571428571,14.821428571428571,3.7204070437828096,12.332979390367571,4.018244395615329,3.6904093105129805,12.889621579555874,4.197856862793162,6.5368673629373095,13.913682724802388,5.477851765596502,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Milano,2023-04-19,25.4,20.4,22.9,22.9,14.2,25.4,10.0,10.0,17.97142857142857,16.7,16.385714285714286,6.467537987445319,19.209254874243683,5.306931063343601,5.486486896142084,17.497603973485603,6.309969003634127,9.235628045608248,17.005354842798702,8.059326628441532,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434
Stockholm,2023-04-20,5.6,3.2,3.4,7.5,7.5,8.4,13.2,14.0,8.171428571428573,9.657142857142857,7.114285714285714,4.236631635987208,6.967801906337632,4.635843130196883,4.926024186472729,7.991228174211463,4.846938536336284,4.430259108358762,7.689763418210412,4.722010013392254,2023,20,4,3,0,0.9483615800121715,-0.3171912885891061,0.43388373911755823,-0.900968867902419
Albuquerque,2023-04-20,5.9,5.5,4.5,6.3,5.0,9.4,5.0,7.7,6.2,6.435714285714285,6.950000000000001,1.7682382946499842,5.969998110089883,1.9566544350135597,2.6482525858085633,6.364049699625297,2.368390086793519,2.7275684463693355,6.731794333962768,2.616771413841932,2023,20,4,3,0,0.9483615800121715,-0.3171912885891061,0.43388373911755823,-0.900968867902419
Columbus,2023-04-20,6.9,6.2,7.6,9.7,8.6,10.1,8.3,11.0,8.785714285714285,9.071428571428571,8.432142857142857,1.6242214252050855,8.29719517364044,1.9777231363389598,2.1438386030771897,8.604110628650407,2.1802231446447173,2.4204458682354786,8.501961310235682,2.3338032410337948,2023,20,4,3,0,0.9483615800121715,-0.3171912885891061,0.43388373911755823,-0.900968867902419
Tallinn,2023-04-20,7.0,5.2,8.0,14.3,14.3,7.7,13.7,7.0,10.028571428571428,7.871428571428572,5.185714285714285,3.91565843152604,8.881952803855825,4.053313413655232,3.8487617532093408,8.009239875540715,4.201243446131729,3.8969802445553943,6.546758577241519,4.2353729249492655,2023,20,4,3,0,0.9483615800121715,-0.3171912885891061,0.43388373911755823,-0.900968867902419
